Id,Section,Name,Price,Total Sold,Total Reviews,Shop Location,Revenue,Review Rate,Price Segment,Location Type
4017824126,Hair & Nail,DHC Biotin ไบโอติน 500mg ชนิดละลายช้า บำรุงเส้นผม บำรุงเล็บ สำหรับ 60 วัน,229.0,100,26,Bangkok,22900.0,0.25742574257425743,Mid-Range,Bangkok
1469864555,Hair & Nail,แท้ 100 % ล็อตใหม่ล่าสุด Biotin Zinc 90 เม็ด ไบโอทิน ซิงก์ คณะเภสัช จุฬา ไบโอตินซิงค์ เภสัชจุฬา,360.0,153,35,Bangkok,55080.0,0.22727272727272727,Mid-Range,Bangkok
4358081022,Hair & Nail,"น้ำมันมะพร้าวสกัดเย็น (1กระปุก 60 ซอฟเจล)  ริด้า คุมหิว ผิวดี ผสมคอลลาเจนไตรเปปไทด์จากญี่ปุ่น 1,000 มก.",159.0,8,5,Chiang Mai,1272.0,0.5555555555555556,Budget,Rural
4273250425,Hair & Nail,Mie collagen 100g 3 ซอง + วิตามินซี 3 กล่อง,385.0,87,30,Bangkok,33495.0,0.3409090909090909,Mid-Range,Bangkok
2814047403,Hair & Nail,พิเศษ3ซอง(100กรัม) Mie collagen ไตรเปปไทด์,289.0,900,280,Bangkok,260100.0,0.31076581576026635,Mid-Range,Bangkok
3901032308,Hair & Nail,100 กรัม จำนวน 5 ซองอรินคอลลาเจนญี่ปุ่นแท้  Arin Collagen(คอลลาเจนเปปไทด์),440.0,173,55,Bangkok,76120.0,0.3160919540229885,Mid-Range,Bangkok
2817258540,Hair & Nail,พิเศษ3ซอง(100กรัม) Mie collagen ไตรเปปไทด์,289.0,571,167,Bangkok,165019.0,0.291958041958042,Mid-Range,Bangkok
2808112515,Hair & Nail,พิเศษ 3 ซอง IYA Pure Collagen Tripeptide 100%,259.0,234,64,Bangkok,60606.0,0.2723404255319149,Mid-Range,Bangkok
3027664574,Hair & Nail,Biotin Zinc คณะเภสัช จุฬา 90 เม็ด ไบโอทิน ซิงก์ ผม ขน ผิว เล็บ,299.0,576,99,Surin,172224.0,0.17157712305025996,Mid-Range,Rural
4223431069,Hair & Nail,บริวเวอร์ ยีสต์ Brewer Yeast Brewers Yeast Brewer's Yeast บริวเวอ ยีส 500 mg. 500 Tab. 1 ขวด [500 เม็ด 1 ขวด],275.0,84,28,Saraburi,23100.0,0.32941176470588235,Mid-Range,Rural
4452830422,Hair & Nail,MIXSA FIVE OIL น้ำมันสกัดเย็น 5 ชนิด กระปุก40แคปซูล,258.0,22,2,Nakhon Sawan,5676.0,0.08695652173913043,Mid-Range,Rural
3011295689,Hair & Nail,11X Verena (เวอรีน่า 11เอ็กซ์),155.0,172,29,Khon Kaen,26660.0,0.1676300578034682,Budget,Rural
2794392143,Hair & Nail,2 ซอง(100กรัม) Mie collagen ไตรเปปไทด์,185.0,6075,1869,Bangkok,1123875.0,0.3076036866359447,Budget,Bangkok
2814211527,Hair & Nail,(100 กรัม จำนวน 10 ซอง) อรินคอลลาเจนญี่ปุ่นแท้ Arin Collagen(คอลลาเจนเปปไทด์),839.0,123,50,Bangkok,103197.0,0.4032258064516129,Premium,Bangkok
4175418160,Hair & Nail,Roze collagen โรส คอลลาเจน คอลลาเจนบริสุทธิ์,380.0,12,2,Bangkok,4560.0,0.15384615384615385,Mid-Range,Bangkok
4794351769,"Stress, Sleep, and Anxiety",Set หลับง่ายคลายเครียด จีไนท์กัมมี่2ซอง+ไนท์ไนท์ช็อต1แพ็ค+จีไนท์เอ็กซ์ตร้า1แผง+จีไนท์มิลค์รสชาตละ1ขวด,299.0,0,1,Nonthaburi,0.0,1.0,Mid-Range,Rural
4789967183,"Stress, Sleep, and Anxiety",MIDNIGHT Mission มิดไนท์มิชชั่น อาหารเสริมช่วยนอนหลับ อาหารเสริมนอนหลับ อาหารเสริมทำให้หลับ วิตามินนอนหลับ วิตามินช่วยนอนหลับ 6 แคปซูล 2กล่อง,350.0,0,0,Bangkok,0.0,0.0,Mid-Range,Bangkok
4786175081,"Stress, Sleep, and Anxiety",Sharisma Travelpack (ชาริชมา) 1 กล่อง + SharisRelax (ชาริชรีแลกซ์) 1 ซองซิป,1075.0,0,0,Bangkok,0.0,0.0,Luxury,Bangkok
4784565259,"Stress, Sleep, and Anxiety",เจลลี่นอนหลับ HandyHerb G Nite Gummy แฮนดี้เฮิร์บ จี ไนท์ กัมมี่ [4 ซอง] กลิ่นองุ่นเคียวโฮ เยลลี่หลับสบาย,120.0,0,0,Pathum Thani,0.0,0.0,Budget,Rural
4784478530,"Stress, Sleep, and Anxiety",เจลลี่นอนหลับ HandyHerb G Nite Gummy แฮนดี้เฮิร์บ จี ไนท์ กัมมี่ [2 ซอง] กลิ่นองุ่นเคียวโฮ เยลลี่หลับสบาย,62.0,0,1,Pathum Thani,0.0,1.0,Budget,Rural
4784328680,"Stress, Sleep, and Anxiety",เจลลี่นอนหลับ HandyHerb G Nite Gummy แฮนดี้เฮิร์บ จี ไนท์ กัมมี่ [4 ชิ้น] กลิ่นองุ่นเคียวโฮ เยลลี่หลับสบาย,32.0,0,0,Pathum Thani,0.0,0.0,Budget,Rural
4783992346,"Stress, Sleep, and Anxiety",HandyHerb G Nite Gummy แฮนดี้เฮิร์บ จี ไนท์ กัมมี่ [4 ชิ้น] กลิ่นองุ่นเคียวโฮ เจลลี่นอนหลับ เยลลี่หลับสบาย,32.0,13,4,Pathum Thani,416.0,0.2857142857142857,Budget,Rural
4783973818,"Stress, Sleep, and Anxiety",[3 ซอง] HandyHerb G Nite Gummy แฮนดี้เฮิร์บ จี ไนท์ กัมมี่ [4 ชิ้น] กลิ่นองุ่นเคียวโฮ เจลลี่นอนหลับ เยลลี่หลับสบาย,93.0,7,2,Pathum Thani,651.0,0.25,Budget,Rural
4770384243,"Stress, Sleep, and Anxiety",(ส่งฟรี) ดิ-ออฟฟิต Di-Office 1กล่อง ลดความเมื่อยล้า,1765.0,0,0,Bangkok,0.0,0.0,Luxury,Bangkok
4768231186,"Stress, Sleep, and Anxiety",SharisRelax (ชาริชรีแลกซ์) 3 ซองซิป (ชุดทาน 1 เดือน),1185.0,0,1,Bangkok,0.0,1.0,Luxury,Bangkok
4768191348,"Stress, Sleep, and Anxiety",SharisRelax (ชาริชรีแลกซ์) 1 กระปุก (30 แคปซูล),1185.0,0,0,Bangkok,0.0,0.0,Luxury,Bangkok
4768110860,"Stress, Sleep, and Anxiety",SharisRelax (ชาริชรีแลกซ์) 1 ซองซิป (10 แคปซูล),450.0,0,0,Bangkok,0.0,0.0,Mid-Range,Bangkok
4767492819,"Stress, Sleep, and Anxiety",✅ ร้านน้ำมลมินิของเเท้% ✅ ส่งฟรี อาโมนิแม็กไนท์ 1กระปุก ✅ ร้านดังในTikTok ✅ มีบัตรตัวเเทน ผลิตภัณฑ์ Shining ✅ อาโมนิแม็กไนท์,290.0,0,0,Nonthaburi,0.0,0.0,Mid-Range,Rural
4764319334,"Stress, Sleep, and Anxiety",✅ ร้านน้ำมลมินิของเเท้% ✅ ส่งฟรี อาโมนิแม็กไนท์ 2กระปุก ✅ ร้านดังในTikTok ✅ มีบัตรตัวเเทน ผลิตภัณฑ์ Shining ✅ อาโมนิทุกสี,550.0,5,2,Nonthaburi,2750.0,0.3333333333333333,Premium,Rural
4764294113,"Stress, Sleep, and Anxiety",✅ ร้านน้ำมลมินิของเเท้% ✅ ส่งฟรี อาโมนิแม็กไนท์ 3กระปุก ✅ ร้านดังในTikTok ✅ มีบัตรตัวเเทน ผลิตภัณฑ์ Shining ✅ อาโมนิ,790.0,0,0,Nonthaburi,0.0,0.0,Premium,Rural
4764271168,"Stress, Sleep, and Anxiety",✅ ร้านน้ำมลมินิของเเท้% ✅ ส่งฟรี อาโมนิแม็กไนท์ 4กระปุก ✅ ร้านดังในTikTok ✅ มีบัตรตัวเเทน ผลิตภัณฑ์ Shining ✅ อาโมนิ,999.0,0,0,Nonthaburi,0.0,0.0,Premium,Rural
4762886463,"Stress, Sleep, and Anxiety",NiteSential Sleep support วิตามินช่วยให้นอนหลับ 30แคปซูล สำหรับผู้ที่นอนไม่หลับ หลับยาก มีปัญหาการนอน,295.0,0,1,Phitsanulok,0.0,1.0,Mid-Range,Rural
4754784481,"Stress, Sleep, and Anxiety",Diip C.B.D Oil 300 mg น้ำมันซี.บี.ดี 300 มก. รส คาโมลมายด์ และ น้ำผึ้ง Chamomile & Honey Flavor (10 Sachets),790.0,0,0,Bangkok,0.0,0.0,Premium,Bangkok
4747278323,"Stress, Sleep, and Anxiety",หลับลึก แก้เครียด เพิ่มประสิทธิภาพการนอนหลับ ซอลจิน 1 กระปุก 30 แคปซูล,425.0,0,0,Chonburi,0.0,0.0,Mid-Range,Rural
4732950076,"Stress, Sleep, and Anxiety",Lean syrup,160.0,0,0,Bangkok,0.0,0.0,Budget,Bangkok
4730481226,"Stress, Sleep, and Anxiety",Uherbal Z  ยูเฮอร์เบิลซี สมุนไพรดูแลเรื่องการนอน นอนไม่หลับ ตื่นกลางดึก หลับยาก นอนหลับไม่สนิท หลับๆตื่นๆ ตื่นมาไม่สดชื่น ตื่นมาอ่อนเพลีย,1250.0,0,0,Bangkok,0.0,0.0,Luxury,Bangkok
4727290397,"Stress, Sleep, and Anxiety",SharisRelax [ของแท้จากบริษัท] ช่วยให้นอนหลับลึก นอนมีคุณภาพ ผ่อนคลาย คลายเครียด,450.0,6,2,Samut Prakan,2700.0,0.2857142857142857,Mid-Range,Rural
4727246850,"Stress, Sleep, and Anxiety",SharisRelax SET 1 MONTH [ของแท้จากบริษัท] ช่วยให้นอนหลับลึก นอนมีคุณภาพ ผ่อนคลาย คลายเครียด,1185.0,5,2,Samut Prakan,5925.0,0.3333333333333333,Luxury,Rural
4725784258,"Stress, Sleep, and Anxiety",✅ ร้านน้ำมลมินิของเเท้% ✅ ส่งฟรี อาโมนิ2กระปุก ✅ ร้านดังในTikTok ✅ มีบัตรตัวเเทน ผลิตภัณฑ์ Shining ✅ อาโมนิทุกสี,550.0,0,0,Nonthaburi,0.0,0.0,Premium,Rural
4720403921,"Stress, Sleep, and Anxiety",Smooth Sleep by Smooth Life เพิ่มประสิทธิภาพการนอนหลับและเสริมภูมิคุ้มกัน สมูทอี Smooth e,275.0,0,0,Chaiyaphum,0.0,0.0,Mid-Range,Rural
4718728542,"Stress, Sleep, and Anxiety",SharisRelax วิตามินช่วยผ่อนคลาย นอนหลับได้ง่ายและมีคุณภาพ,450.0,0,0,Samut Prakan,0.0,0.0,Mid-Range,Rural
4716874040,"Stress, Sleep, and Anxiety",Good Zeep Natural Melatonin ช่วยผ่อนคลาย นอนหลับดีขึ้น,325.0,110,19,Lopburi,35750.0,0.17117117117117117,Mid-Range,Rural
4716308428,"Stress, Sleep, and Anxiety",ลีนรสหมากฝรั่ง135บ.แถมสติ๊กเกอร์ มีอย.,135.0,0,0,Uttaradit,0.0,0.0,Budget,Rural
4711924253,"Stress, Sleep, and Anxiety",Megalife Mega Banana Shot อาหารเสริม ช่วยในการพักผ่อน,294.0,0,0,Bangkok,0.0,0.0,Mid-Range,Bangkok
4710041128,"Stress, Sleep, and Anxiety",Armoni Magnight อาโมนิ แม็กไนท์ อาหารเสริม วิตามิน แมกนีเซียม กาบ้า คาโมมายด์ วิตามินบี 1 วิตามินบี 12 [30 เม็ด] [ 2 กระปุก ],550.0,0,0,Pathum Thani,0.0,0.0,Premium,Rural
4706978500,"Stress, Sleep, and Anxiety",✅ ร้านน้ำมลมินิของเเท้💯% ✅ ส่งฟรี อาโมนิ แม็กไนท์ ✅ ร้านดังในTikTok ✅ มีบัตรตัวเเทน ผลิตภัณฑ์ Shining ✅ อาโมนิทุกสี ✅,290.0,0,0,Nonthaburi,0.0,0.0,Mid-Range,Rural
4705991607,"Stress, Sleep, and Anxiety",HandyHerb Gnite แฮนดี้ เฮิร์บ จีไนท์ คาโมมายล์ เห็ดหลินจือสกัด G'nite 24 ซอง 48 แคปซูล [IIPP],299.0,0,0,Bangkok,0.0,0.0,Mid-Range,Bangkok
4705983580,"Stress, Sleep, and Anxiety",แฮนดี้เฮิร์บ HandyHerb ไนท์ไนท์ Night Night ขนาด 1 โหล 12 ขวด [WEC],199.86,0,0,Bangkok,0.0,0.0,Budget,Bangkok
4698732134,"Stress, Sleep, and Anxiety",อาโมนิแม็กไนท์ Amoni Magnight บรรจุ 30 เม็ด (1 กระปุก),290.0,0,0,Pathum Thani,0.0,0.0,Mid-Range,Rural
4696966904,"Stress, Sleep, and Anxiety",Swisse Ultiboost Sleep - 60 Tablets วิตามินช่วยนอนหลับ หลับสบาย พักผ่อนเต็มอิ่ม,799.0,0,0,Chiang Rai,0.0,0.0,Premium,Rural
4693132360,"Stress, Sleep, and Anxiety",OurV Nite Nite,395.0,0,0,Bangkok,0.0,0.0,Mid-Range,Bangkok
4692721658,"Stress, Sleep, and Anxiety","BILANX OIL
ไบลานซ์ ออยล์ Lagacy",2200.0,0,2,Rayong,0.0,2.0,Luxury,Rural
4688032665,"Stress, Sleep, and Anxiety",ของแท้จากบริษัท !!อามิโนแม็กไนท์ ช่วยให้ หลับสนิท ลดความเครียด โรคแพนิค  วิตกกังวล ซึมเศร้า ย้ำคิดย้ำทำ **ไม่มีเมลาโทนิน**,290.0,0,0,Chonburi,0.0,0.0,Mid-Range,Rural
4687745112,"Stress, Sleep, and Anxiety",[x2 กล่อง] ซูเปอร์ เคลียร์ ไนท์ - SUUPER CLEAR NIGHT (Super You),1350.0,0,1,Bangkok,0.0,1.0,Luxury,Bangkok
4687710325,"Stress, Sleep, and Anxiety",[x4 กล่อง] ซูเปอร์ เคลียร์ ไนท์ - SUUPER CLEAR NIGHT (Super You),2333.0,0,2,Bangkok,0.0,2.0,Luxury,Bangkok
659652804,"Stress, Sleep, and Anxiety",(12 ขวด) Night Night Speedy ไนท์ ไนท์ สปีดี้ ดื่มง่าย น้ำตาล 0%  สูตรใหม่!! Handy Herb,190.0,54,10,Pathum Thani,10260.0,0.18181818181818182,Budget,Rural
1764398950,"Stress, Sleep, and Anxiety",Puritan's Pride L-Theanine 200 mg / 60 Capsules,365.0,796,70,Nakhon Pathom,290540.0,0.08782936010037641,Mid-Range,Rural
2849197784,"Stress, Sleep, and Anxiety",Vistra Vital Pro Relacza Plus วิสทร้า ไวทัล โปร รีแลคซ่า พลัส [30 แคปซูล],280.0,29,4,Pathum Thani,8120.0,0.13333333333333333,Mid-Range,Rural
4174169336,"Stress, Sleep, and Anxiety",อาโมนิแม็กไนท์ ช่วยนอนหลับง่าย ลดไมเกรน บำรุงสมอง กลูต้าอาโมนิ shining Magnigthสีม่วง,150.0,28,7,Bangkok,4200.0,0.2413793103448276,Budget,Bangkok
1459732345,"Stress, Sleep, and Anxiety",Clover Plus Timemild ไทม์มายด์ แอล-กลูตามีน มีส่วนผสมของดอก คาโมมายล์ (30แคปซูล) (อาหารเสริม),219.0,7123,1421,Bangkok,1559937.0,0.19946659180235823,Mid-Range,Bangkok
3814149251,"Stress, Sleep, and Anxiety",ราคาต่อชิ้น  Armoni magnight อาโมนิแม็กไนท์ อาโมนิช่วยให้นอนหลับ   ผลิตภัณฑ์เสริมอาหาร ชนิดเม็ด 1 กระปุก มี 30 เม็ด,145.0,0,0,Bangkok,0.0,0.0,Budget,Bangkok
110542527,"Stress, Sleep, and Anxiety",Amsel Glutamine 800 (30 Capsules) แอมเซล แอล-กลูตามีน 800,215.0,1339,235,Chonburi,287885.0,0.17537313432835822,Mid-Range,Rural
2210058734,"Stress, Sleep, and Anxiety",4 Mix Oil (เจเอสพี) ขนาด 250 แคปซูล จำนวน 2 ขวด (มีของแถม),1039.0,1001,212,Bangkok,1040039.0,0.21157684630738524,Luxury,Bangkok
3944761088,"Stress, Sleep, and Anxiety",อีฟซี่มิกซ์ออย evezymixedoil บำรุงผู้หญิง,390.0,30,7,Surat Thani,11700.0,0.22580645161290322,Mid-Range,Rural
2659564112,"Stress, Sleep, and Anxiety",แอ๊บบี้ Abbie ส่งฟรีทั่วไทย! 1กล่อง10แคปซูล,490.0,1224,74,Bangkok,599760.0,0.060408163265306125,Mid-Range,Bangkok
4180527934,"Stress, Sleep, and Anxiety",HandyHerbซองใหญ่ แฮนดี้เฮิร์บ Gummy G'nite 1 ซอง 24 ชิ้น ซองใหญ่ไซส์ประหยัด เคี้ยวหนุบหนับ หลับเต็มอิ่ม! กัมมี่ จีไนท์กัมมี่ เยลลีนอนหลับ,199.0,891,178,Nonthaburi,177309.0,0.19955156950672645,Budget,Rural
121457206,"Stress, Sleep, and Anxiety",(2 ขวด) Amsel Glutamine 800  แอมเซล กลูตามีน 800 (30 capsules) ช่วยการนอนหลับ,429.0,191,29,Chonburi,81939.0,0.15104166666666666,Mid-Range,Rural
4529859714,"Stress, Sleep, and Anxiety",Now  Food  Valerian Root  500mg 100 Capsules Exp 08/26,359.0,52,9,Nonthaburi,18668.0,0.16981132075471697,Mid-Range,Rural
4546670491,"Stress, Sleep, and Anxiety",G'nite GUMMY 6Sac Handy Herb  จี-ไนท์ กัมมี่ กลิ่นองุ่นเคียวโฮ 6 ซอง/กล่อง (4 ชิ้น/ซอง) [[ ยกกล่อง ]],179.0,21,2,Phitsanulok,3759.0,0.09090909090909091,Budget,Rural
4499935407,"Stress, Sleep, and Anxiety","[ แอลไทโรซีน ] NOW Foods, L-Tyrosine (500 mg) x 120 แคปซูล (Capsules)",779.0,0,0,Bangkok,0.0,0.0,Premium,Bangkok
3862540458,"Stress, Sleep, and Anxiety",[1กระปุก] Shining Armoni Magnight ชายนิ่ง อาโมนิ แม็กไนท์ วิตามินหลับสบาย วิตามินนอนหลับ หลับสนิท ลดความเครียด 30เม็ด,550.0,171,51,Chiang Mai,94050.0,0.29651162790697677,Premium,Rural
4431256947,"Stress, Sleep, and Anxiety",วิตามินเพื่อการนอนหลับ จากสารสกัด 9 in 1 มีกาบา GABA จาก ญี่ปุ่น อาหารเสริมช่วยให้นอนหลับ หลับลึก ผ่อนคลาย,320.0,1116,121,Bangkok,357120.0,0.10832587287376902,Mid-Range,Bangkok
3142124828,"Stress, Sleep, and Anxiety",✅[1แผง:10เม็ด] HandyHerb แฮนดี้เฮิร์บ จีไนท์ 1 แผง 10 แคปซูล,73.0,111,16,Bangkok,8103.0,0.14285714285714285,Budget,Bangkok
160896218,"Stress, Sleep, and Anxiety",Auswelllife Royal Jelly นมผึ้งเกรดพรีเมี่ยม 100%. ต้านความเครียด นอนไม่หลับ 1 กระปุก (60 แคปซูล) ทานได้. 2 เดือน,620.0,185,31,Ubon Ratchathani,114700.0,0.16666666666666666,Premium,Rural
4173685177,"Stress, Sleep, and Anxiety",LIP Absolute Z3 แอบโซลูท ซีทรี วิตามินเพื่อการนอนหลับ จาก 9 สารสกัดธรรมชาติ,190.0,30,8,Bangkok,5700.0,0.25806451612903225,Budget,Bangkok
2584730965,"Stress, Sleep, and Anxiety",💥ส่งฟรี! ส่งไว💥 GN ช่วยเรื่องนอนหลับ หลับลึก ผ่อนคลาย ตื่นบ่อย นอนน้อย (สุดคุ้ม! 1 แถม 1),299.0,2162,618,Saraburi,646438.0,0.2857142857142857,Mid-Range,Rural
451878017,"Stress, Sleep, and Anxiety",((ของแท้ มี QR code)) Nature King Royal Jelly 1000mg (120Capsules) อาหารเสริม นมผึ้ง นำเข้าจากออสเตรเลีย,386.0,8128,1569,Bangkok,3137408.0,0.19301267068520114,Mid-Range,Bangkok
2870140939,"Stress, Sleep, and Anxiety",VISTRA Vital - Pro RELACZA Plus 30 capsules ( วิสตร้า รีแลคซ่า พลัส GABA L-Theanine Vitamin B12 ),264.0,33,6,Bangkok,8712.0,0.17647058823529413,Mid-Range,Bangkok
2115272671,"Stress, Sleep, and Anxiety",Clover plus Gift set Timemild Camomile ไทม์มายด์ ช่วยการนอนหลับ สารสกัดจาก คาโมมายล์ หลับสนิท ไม่ตื่นกลางดึก วิตามินบี 30 แคปซูลx3 (อาหารเสริม),575.0,5,1,Bangkok,2875.0,0.16666666666666666,Premium,Bangkok
4529324154,"Stress, Sleep, and Anxiety",Gh mood เครื่องดื่มสมุนไพรช่วยการนอนหลับ เซต 6 ขวด,359.0,0,0,Nonthaburi,0.0,0.0,Mid-Range,Rural
2659384736,"Stress, Sleep, and Anxiety",ส่งฟรี เก็บปลายทาง / ABBIE abbie แอ๊บบี้ ส่งฟรีทั่วไทย 1กล่อง10แคปซูล อย.1011566250031,490.0,1338,71,Bangkok,655620.0,0.05302464525765497,Mid-Range,Bangkok
2581721619,"Stress, Sleep, and Anxiety",🔥ส่งฟรี! พร้อมส่ง🔥 GN ช่วยเรื่องนอนหลับ หลับลึก ผ่อนคลาย ตื่นบ่อย นอนน้อย  (ซื้อ 1 แถม 1),299.0,977,264,Saraburi,292123.0,0.26993865030674846,Mid-Range,Rural
220055985,"Stress, Sleep, and Anxiety",Handy Herb G nite แฮนดี้เฮิร์บ จีไนท์ (24ซอง/กล่อง),440.0,185,32,Pathum Thani,81400.0,0.17204301075268819,Mid-Range,Rural
3361387049,"Stress, Sleep, and Anxiety",พิเศษ Clover plus Timemild 30 cs (ขวด) แถม Dary Vit B วิตามินบี 30 cs (ขวด),279.0,62,14,Bangkok,17298.0,0.2222222222222222,Mid-Range,Bangkok
2957043128,"Stress, Sleep, and Anxiety",Dary Vit D Nite ดารี่ วิต ดีไนท์ อาหารเสริม สารสกัดจาก ดอกคาโมมายด์ แอลกลูตามีน แอลธีอะนีน วิตามินบี12 วิตามินบี6 ขนาด 30 แคปซูล 1 กระปุก,99.0,713,138,Bangkok,70587.0,0.19327731092436976,Budget,Bangkok
4419995878,"Stress, Sleep, and Anxiety",วิตามินเพื่อการนอนหลับ จากสารสกัด 9 in 1 มีกาบา GABA จาก ญี่ปุ่น อาหารเสริมช่วยให้นอนหลับ หลับลึก ผ่อนคลาย,320.0,127,23,Bangkok,40640.0,0.1796875,Mid-Range,Bangkok
4601776143,"Stress, Sleep, and Anxiety",HandyHerb Gnite จีไนท์ ขนาดแผงคุ้มค่า สมุนไพรคาโมมายล์ ช่วยให้หลับสนิทตลอดคืน สดชื่นตอนตื่น ทานประจำคุ้มกว่า,90.0,255,65,Nonthaburi,22950.0,0.25390625,Budget,Rural
3737406151,"Stress, Sleep, and Anxiety",ABBIE (แอ๊บบี้) วิตตามิน นอนหลับสนิท ไม่อ่อนเพลีย ปวดหัว อารมณ์แปรปรวน ซึมเศร้า  เครียด ส่งฟรีของแท้  มีบริการเก็บเงินปลายทาง,590.0,0,0,Chonburi,0.0,0.0,Premium,Rural
2824672213,"Stress, Sleep, and Anxiety",AMSEL Glutamine 800 มก. แอมเซล กลูตามีน ช่วยให้หลับสนิทมากขึ้น และสดชื่นมากขึ้นเมื่อตื่น ลดความเครียด คลายอ่อนล้า ( 1 ขวด)  30 แคปซูล,210.0,20,3,Phatthalung,4200.0,0.14285714285714285,Mid-Range,Rural
2858547147,"Stress, Sleep, and Anxiety",Nature's King Royal Jelly เนเจอร์ คิง รอยัล เจลลี่ นมผึ้ง [120 แคปซูล],396.0,806,111,Pathum Thani,319176.0,0.137546468401487,Mid-Range,Rural
2582565638,"Stress, Sleep, and Anxiety",🔥พร้อมส่ง! ส่งไว🔥  GN ช่วยเรื่องนอนหลับ หลับลึก ผ่อนคลาย ตื่นบ่อย นอนน้อย (สุดคุ้ม! 1 แถม 1),299.0,232,66,Saraburi,69368.0,0.2832618025751073,Mid-Range,Rural
2729727822,"Stress, Sleep, and Anxiety",L-Theanine แอล ธีอานีน - Double Wood Supplements ( 200mg /120 capsules),890.0,285,36,Kanchanaburi,253650.0,0.1258741258741259,Premium,Rural
2582512845,"Stress, Sleep, and Anxiety",🔥พร้อมส่ง! ส่งไว🔥 GN ช่วยเรื่องนอนหลับ หลับลึก ผ่อนคลาย ตื่นบ่อย  นอนน้อย  (60 แคปซูล),199.0,254,56,Saraburi,50546.0,0.2196078431372549,Budget,Rural
121454182,"Stress, Sleep, and Anxiety",(3 ขวด) Amsel Glutamine 800  แอมเซล กลูตามีน 800 (30 capsules) ช่วยการนอนหลับ,644.0,173,32,Chonburi,111412.0,0.1839080459770115,Premium,Rural
3862540458,"Stress, Sleep, and Anxiety",[1กระปุก] Shining Armoni Magnight ชายนิ่ง อาโมนิ แม็กไนท์ วิตามินหลับสบาย วิตามินนอนหลับ หลับสนิท ลดความเครียด 30เม็ด,290.0,171,51,Chiang Mai,49590.0,0.29651162790697677,Mid-Range,Rural
4727290397,"Stress, Sleep, and Anxiety",SharisRelax [ของแท้จากบริษัท] ช่วยให้นอนหลับลึก นอนมีคุณภาพ ผ่อนคลาย คลายเครียด,1185.0,6,2,Samut Prakan,7110.0,0.2857142857142857,Luxury,Rural
4693115555,"Stress, Sleep, and Anxiety",[1แถม1🔥] Netto Good Night ช่วยนอนจิ๋วญี่ปุ่น 🎌,189.0,0,0,Phrae,0.0,0.0,Budget,Rural
4805594816,Men's Health,ผลิตภัณฑ์อาหารเสริมของท่านชาย   แองเยอร์ ANGYER  (1 กล่อง 10 แคปซูล),199.0,0,0,Bangkok,0.0,0.0,Budget,Bangkok
4801880467,Men's Health,Amsel L-Arginine Plus Zinc แอมเซล แอล-อาร์จินีน พลัส ซิงค์ 40 แคปซูล [2 ขวด],262.0,0,0,Bangkok,0.0,0.0,Mid-Range,Bangkok
4799825503,Men's Health,(ส่งฟรี) กระชายดำ  กระชายดำ แมกซ์ พลัส+ อาหารเสริมผู้ชาย Krachai Dum Maxx Plus+,322.5,0,0,Songkhla,0.0,0.0,Mid-Range,Rural
4799394802,Men's Health,Pu Graอาหารเสริมผู้ชาย ราคา279บาท,279.0,0,0,Pathum Thani,0.0,0.0,Mid-Range,Rural
4798947248,Men's Health,Pu Gra อาหารเสริมผู้ชาย ชิ้นเล็ก ราคาเพียง69บาท,69.0,0,0,Pathum Thani,0.0,0.0,Budget,Rural
4797992893,Men's Health,กาแฟแชมป์ / Champ Coffee ผสมกระชายดำ สำหรับท่านชาย (กล่อง 10 ซอง),1200.0,0,0,Bangkok,0.0,0.0,Luxury,Bangkok
4795721478,Men's Health,ผลิตภัณฑ์เสริมอาหารแอล-อาร์จินีน ผสมทอรีน สารสกัดกระชายดำ อาร์กเอนออน สารสกัดโสม ซิงก์ ไลโคพีน และวิตามิน บี12 ชนิดแคปซูล,350.0,0,0,Bangkok,0.0,0.0,Mid-Range,Bangkok
4795719543,Men's Health,ผลิตภัณฑ์เสริมอาหารแอล-อาร์จินีน กระชายดำแมกช์พลัส+ ผสมทอรีน สารสกัดกระชายดำ สารสกัดโสม ซิงก์ ไลโคพีน และวิตามิน บี12 ชนิดแคปซูล,340.0,0,0,Bangkok,0.0,0.0,Mid-Range,Bangkok
4795697461,Men's Health,กระชายดำ แมกช์ พลัส+ กระชายดำ อาร์ดเอนออน  ถั่งเช่า ผลิตภัณฑ์เสริมอาหารแอล-อาร์จินีน ผสมทอรีน สารสกัดกระชายดำ สารสกัดโสม ซิงก์,330.0,0,0,Bangkok,0.0,0.0,Mid-Range,Bangkok
4793634082,Men's Health,( ของแท้ ) แองเยอร์ อัพ ANGYER  อาหารเสริมสำหรับผู้ชาย 1 กล่องมี 10 แคปซูล,199.0,200,0,Bangkok,39800.0,0.0,Budget,Bangkok
4793587474,Men's Health,{ ของแท้ } ANGYER แองเยอร์ อัพ อาหารเสริมสำหรับผู้ชาย 1 กล่องมี 10 แคปซูล,199.0,200,0,Bangkok,39800.0,0.0,Budget,Bangkok
4793275014,Men's Health,กาแฟ ดอปปิโอ้ DOPPIO กาแฟสำหรับท่านชาย บำรุงต่อมลูกหมาก กระดูกและข้อ 1 กล่อง มี 10 ซอง,1560.0,0,0,Bangkok,0.0,0.0,Luxury,Bangkok
